Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
image-segmentation,svmLinear,km,55,0.931601731601732,0.931601731601732
image-segmentation,svmLinear,km,56,0.930735930735931,0.930735930735931
ionosphere,svmLinear,km,1,0.710227272727273,0.710227272727273
ionosphere,svmLinear,km,2,0.715909090909091,0.715909090909091
ionosphere,svmLinear,km,3,0.721590909090909,0.721590909090909
ionosphere,svmLinear,km,4,0.732954545454545,0.732954545454545
ionosphere,svmLinear,km,5,0.75,0.75
ionosphere,svmLinear,km,6,0.755681818181818,0.755681818181818
ionosphere,svmLinear,km,7,0.755681818181818,0.755681818181818
ionosphere,svmLinear,km,8,0.789772727272727,0.789772727272727
ionosphere,svmLinear,km,9,0.789772727272727,0.789772727272727
ionosphere,svmLinear,km,10,0.835227272727273,0.835227272727273
ionosphere,svmLinear,km,11,0.892045454545455,0.892045454545455
ionosphere,svmLinear,km,12,0.920454545454545,0.920454545454545
ionosphere,svmLinear,km,13,0.920454545454545,0.920454545454545
ionosphere,svmLinear,km,14,0.914772727272727,0.914772727272727
ionosphere,svmLinear,km,15,0.943181818181818,0.943181818181818
ionosphere,svmLinear,km,16,0.948863636363636,0.948863636363636
ionosphere,svmLinear,km,17,0.948863636363636,0.948863636363636
ionosphere,svmLinear,km,18,0.971590909090909,0.971590909090909
ionosphere,svmLinear,km,19,0.971590909090909,0.971590909090909
ionosphere,svmLinear,km,20,0.965909090909091,0.965909090909091
ionosphere,svmLinear,km,21,0.960227272727273,0.960227272727273
ionosphere,svmLinear,km,22,0.971590909090909,0.971590909090909
ionosphere,svmLinear,km,23,0.965909090909091,0.965909090909091
ionosphere,svmLinear,km,24,0.965909090909091,0.965909090909091
ionosphere,svmLinear,km,25,0.965909090909091,0.965909090909091
ionosphere,svmLinear,km,26,0.971590909090909,0.971590909090909
ionosphere,svmLinear,km,27,0.982954545454545,0.982954545454545
ionosphere,svmLinear,km,28,0.971590909090909,0.971590909090909
ionosphere,svmLinear,km,29,0.971590909090909,0.971590909090909
spectrometer,svmLinear,km,1,0.202127659574468,0.202127659574468
spectrometer,svmLinear,km,2,0.301418439716312,0.301418439716312
spectrometer,svmLinear,km,3,0.375886524822695,0.375886524822695
spectrometer,svmLinear,km,4,0.390070921985816,0.390070921985816
spectrometer,svmLinear,km,5,0.400709219858156,0.400709219858156
spectrometer,svmLinear,km,6,0.439716312056738,0.439716312056738
spectrometer,svmLinear,km,7,0.436170212765957,0.436170212765957
spectrometer,svmLinear,km,8,0.471631205673759,0.471631205673759
spectrometer,svmLinear,km,9,0.51063829787234,0.51063829787234
spectrometer,svmLinear,km,10,0.546099290780142,0.546099290780142
spectrometer,svmLinear,km,11,0.556737588652482,0.556737588652482
spectrometer,svmLinear,km,12,0.560283687943262,0.560283687943262
spectrometer,svmLinear,km,13,0.563829787234043,0.563829787234043
spectrometer,svmLinear,km,14,0.560283687943262,0.560283687943262
spectrometer,svmLinear,km,15,0.560283687943262,0.560283687943262
spectrometer,svmLinear,km,16,0.585106382978723,0.585106382978723
spectrometer,svmLinear,km,17,0.606382978723404,0.606382978723404
spectrometer,svmLinear,km,18,0.627659574468085,0.627659574468085
spectrometer,svmLinear,km,19,0.631205673758865,0.631205673758865
spectrometer,svmLinear,km,20,0.634751773049645,0.634751773049645
spectrometer,svmLinear,km,21,0.656028368794326,0.656028368794326
spectrometer,svmLinear,km,22,0.666666666666667,0.666666666666667
spectrometer,svmLinear,km,23,0.677304964539007,0.677304964539007
spectrometer,svmLinear,km,24,0.684397163120567,0.684397163120567
spectrometer,svmLinear,km,25,0.695035460992908,0.695035460992908
spectrometer,svmLinear,km,26,0.702127659574468,0.702127659574468
spectrometer,svmLinear,km,27,0.702127659574468,0.702127659574468
spectrometer,svmLinear,km,28,0.712765957446808,0.712765957446808
spectrometer,svmLinear,km,29,0.719858156028369,0.719858156028369
statlog-vehicle,svmLinear,km,1,0.391509433962264,0.391509433962264
statlog-vehicle,svmLinear,km,2,0.379716981132075,0.379716981132075
statlog-vehicle,svmLinear,km,3,0.422169811320755,0.422169811320755
statlog-vehicle,svmLinear,km,4,0.476415094339623,0.476415094339623
statlog-vehicle,svmLinear,km,5,0.483490566037736,0.483490566037736
statlog-vehicle,svmLinear,km,6,0.5,0.5
statlog-vehicle,svmLinear,km,7,0.509433962264151,0.509433962264151
statlog-vehicle,svmLinear,km,8,0.537735849056604,0.537735849056604
statlog-vehicle,svmLinear,km,9,0.547169811320755,0.547169811320755
statlog-vehicle,svmLinear,km,10,0.561320754716981,0.561320754716981
statlog-vehicle,svmLinear,km,11,0.561320754716981,0.561320754716981
statlog-vehicle,svmLinear,km,12,0.570754716981132,0.570754716981132
statlog-vehicle,svmLinear,km,13,0.575471698113208,0.575471698113208
statlog-vehicle,svmLinear,km,14,0.594339622641509,0.594339622641509
statlog-vehicle,svmLinear,km,15,0.584905660377358,0.584905660377358
statlog-vehicle,svmLinear,km,16,0.591981132075472,0.591981132075472
statlog-vehicle,svmLinear,km,17,0.617924528301887,0.617924528301887
statlog-vehicle,svmLinear,km,18,0.617924528301887,0.617924528301887
statlog-vehicle,svmLinear,km,19,0.653301886792453,0.653301886792453
statlog-vehicle,svmLinear,km,20,0.693396226415094,0.693396226415094
statlog-vehicle,svmLinear,km,21,0.705188679245283,0.705188679245283
statlog-vehicle,svmLinear,km,22,0.705188679245283,0.705188679245283
statlog-vehicle,svmLinear,km,23,0.716981132075472,0.716981132075472
statlog-vehicle,svmLinear,km,24,0.724056603773585,0.724056603773585
statlog-vehicle,svmLinear,km,25,0.716981132075472,0.716981132075472
statlog-vehicle,svmLinear,km,26,0.724056603773585,0.724056603773585
statlog-vehicle,svmLinear,km,27,0.740566037735849,0.740566037735849
optdigits,svmLinear,km,1,0.262184276058342,0.262184276058342
optdigits,svmLinear,km,2,0.395944503735326,0.395944503735326
optdigits,svmLinear,km,3,0.485236570615439,0.485236570615439
optdigits,svmLinear,km,4,0.63749555318392,0.63749555318392
optdigits,svmLinear,km,5,0.678050515830665,0.678050515830665
optdigits,svmLinear,km,6,0.715759516186411,0.715759516186411
optdigits,svmLinear,km,7,0.720384204909285,0.720384204909285
optdigits,svmLinear,km,8,0.782283884738527,0.782283884738527
optdigits,svmLinear,km,9,0.791533262184276,0.791533262184276
optdigits,svmLinear,km,10,0.797936677339025,0.797936677339025
optdigits,svmLinear,km,11,0.807897545357524,0.807897545357524
optdigits,svmLinear,km,12,0.813589469939523,0.813589469939523
optdigits,svmLinear,km,13,0.837424404126645,0.837424404126645
optdigits,svmLinear,km,14,0.844539309854144,0.844539309854144
optdigits,svmLinear,km,15,0.854144432586268,0.854144432586268
optdigits,svmLinear,km,16,0.879046602632515,0.879046602632515
optdigits,svmLinear,km,17,0.895055140519388,0.895055140519388
optdigits,svmLinear,km,18,0.898968338669513,0.898968338669513
optdigits,svmLinear,km,19,0.906083244397012,0.906083244397012
optdigits,svmLinear,km,20,0.908929206688011,0.908929206688011
optdigits,svmLinear,km,21,0.91817858413376,0.91817858413376
optdigits,svmLinear,km,22,0.92244752757026,0.92244752757026
optdigits,svmLinear,km,23,0.926360725720384,0.926360725720384
optdigits,svmLinear,km,24,0.937033084311633,0.937033084311633
optdigits,svmLinear,km,25,0.940234791889007,0.940234791889007
optdigits,svmLinear,km,26,0.945926716471007,0.945926716471007
optdigits,svmLinear,km,27,0.947705442902882,0.947705442902882
optdigits,svmLinear,km,28,0.945570971184632,0.945570971184632
optdigits,svmLinear,km,29,0.948416933475631,0.948416933475631
optdigits,svmLinear,km,30,0.949484169334756,0.949484169334756
optdigits,svmLinear,km,31,0.951618641053006,0.951618641053006
optdigits,svmLinear,km,32,0.950907150480256,0.950907150480256
optdigits,svmLinear,km,33,0.951974386339381,0.951974386339381
optdigits,svmLinear,km,34,0.954108858057631,0.954108858057631
optdigits,svmLinear,km,35,0.953397367484881,0.953397367484881
optdigits,svmLinear,km,36,0.954820348630381,0.954820348630381
optdigits,svmLinear,km,37,0.957310565635005,0.957310565635005
optdigits,svmLinear,km,38,0.960868018498755,0.960868018498755
optdigits,svmLinear,km,39,0.96264674493063,0.96264674493063
optdigits,svmLinear,km,40,0.963002490217005,0.963002490217005
optdigits,svmLinear,km,41,0.96335823550338,0.96335823550338
optdigits,svmLinear,km,42,0.96406972607613,0.96406972607613
optdigits,svmLinear,km,43,0.963713980789755,0.963713980789755
